id,trip_duration
id2475894,684
id0925533,684
id2067613,887
id3033211,887
id1850178,2676
id3944889,684
id3325159,887
id3336650,684
id0973672,684
id3523238,887
id2424567,1082
id0686365,1071
id1742782,684
id0294075,887
id0835909,887
id1788340,2014
id2766467,887
id1889174,887
id2039142,614
id2125603,684
id1586949,1428
id0735133,684
id3257927,887
id2800220,1082
id0724232,887
id2758505,921
id0193589,1923
id2536146,887
id1801346,887
id0238740,2154
id3287160,887
id3523010,887
id3743654,887
id3837917,887
id0288026,694
id3007488,887
id2228469,887
id1863736,906
id1073551,887
id0086651,684
id1172005,684
id2491392,3117
id1567803,887
id3987435,684
id0896440,1082
id0149656,887
id0067936,684
id2227485,1428
id1351305,887
id1229495,684
id0734028,684
id1083001,684
id3344769,887
id1149717,887
id2916313,887
id1364540,887
id3573526,921
id3850437,684
id3893049,684
id1886698,887
id0639423,684
id2965461,684
id1497915,887
id0113414,2154
id1800467,684
id2749109,684
id3155936,684
id1610475,684
id3236012,921
id2836723,2388
id2129297,684
id2374552,887
id2981283,887
id2420474,3590
id3638504,684
id1581529,887
id1118030,887
id2572090,684
id2163304,887
id0116376,684
id2001237,887
id0204498,887
id1026726,684
id0680651,684
id0787849,2614
id3628475,887
id2437849,684
id2689653,887
id2254557,887
id0638043,684
id1652413,684
id0715575,684
id0517210,684
id2351015,684
id3854185,887
id0738438,684
id2291167,684
id1247791,684
id3214142,684
id3690491,684
id1373720,887
id2691508,887
id3402266,684
id3050346,887
id0898961,887
id0548783,887
id1795111,887
id3614193,684
id1605087,684
id2337409,684
id0834995,2914
id0470184,887
id3309588,887
id0545263,684
id3027106,684
id3598837,1082
id0364361,887
id2672992,684
id3842010,684
id0647881,887
id2130601,887
id1240180,684
id0910055,887
id0864690,684
id1386019,684
id3242535,887
id2046930,684
id0335739,684
id0127526,887
id3693561,887
id0781096,684
id0335238,684
id0153597,1404
id1667895,684
id2146304,887
id2376373,684
id3558595,887
id2727288,887
id1717972,684
id0988603,887
id2599683,887
id0912735,684
id2044243,887
id0439484,887
id2492205,887
id3695495,2154
id2501029,684
id2836459,859
id3877321,684
id2926628,1775
id1900172,887
id1341657,887
id1018558,684
id2665506,887
id1401433,887
id0834767,887
id2108453,887
id3456015,921
id3836288,684
id0775231,887
id3598551,684
id1317143,887
id2174142,887
id0184071,887
id0788468,684
id0725428,887
id0125938,684
id3557634,684
id2792739,1775
id3264167,1082
id0180253,921
id3831411,887
id1058168,887
id0102150,887
id1387783,684
id0498736,2226
id1832418,1082
id3215221,1082
id0259539,887
id0789715,2154
id0345444,2154
id2706420,3136
id2487736,887
id1220329,684
id1096971,684
id1312904,887
id0135966,887
id2756816,921
id2577652,887
id0671929,684
id3003203,1082
id0491065,887
id0899296,684
id3864780,684
id2278732,887
id1502717,887
id2914735,684
id3497231,684
id3076850,887
id1346347,2388
id3766538,887
id0004606,887
id1847700,684
id2196053,921
id1534222,887
id0777830,887
id0856062,684
id2712492,887
id3942093,887
id1659699,684
id3260857,684
id1130192,887
id0751624,887
id2856646,684
id0555280,1082
id1981796,921
id2592669,684
id1367859,887
id0759996,684
id3135072,1775
id2647902,684
id1909067,684
id0029536,887
id0444983,684
id3462064,684
id2445397,1082
id1155876,684
id0746759,887
id3245837,1428
id3637889,887
id0374122,887
id3574988,887
id2124810,887
id2693881,684
id1509951,887
id3052253,2491
id0570169,684
id1118672,887
id3441899,1501
id2120606,887
id3477833,684
id3258329,887
id3916736,887
id1548852,684
id2490391,887
id2850172,684
id1768729,684
id2615649,887
id1974728,684
id1325807,887
id2967267,887
id0892177,887
id1667119,887
id3078488,887
id1929964,887
id0862228,1775
id0892870,684
id3674719,887
id1803678,684
id3199837,887
id1511332,684
id3890221,3307
id0318303,684
id1462869,887
id2482115,684
id1472596,2676
id1333328,684
id1589082,684
id3724958,887
id1556926,684
id0735597,887
id3285990,887
id2488304,887
id0885623,2914
id3199171,887
id2021307,684
id2254219,684
id1964329,684
id1884452,684
id3237338,684
id2270772,684
id2584172,887
id1683058,887
id0678979,684
id3173961,887
id3588146,887
id2949404,887
id3350493,887
id0199902,684
id0608088,887
id2146497,887
id0564274,2882
id0930631,887
id3711610,887
id2557784,887
id3835109,684
id0062371,684
id2638546,684
id3691002,684
id1041749,684
id3203766,1082
id0358712,684
id3624065,887
id0906658,684
id0166468,887
id3825259,684
id3801114,1501
id0272363,684
id0212105,684
id1230335,684
id2861407,684
id2369482,684
id2697241,887
id1491141,887
id0602659,684
id2745274,684
id2746325,887
id1385023,887
id0007461,684
id0725608,684
id0076470,887
id3647375,684
id3195949,887
id2533796,684
id2536850,684
id2577744,887
id0375220,684
id1796694,1082
id0701021,887
id3277973,887
id3043455,887
id3841498,3293
id0756806,684
id0066119,1082
id1854712,1082
id0937983,887
id3303161,921
id1058145,684
id1982945,887
id0601553,684
id2028069,887
id3760683,2022
id1020379,684
id1659682,1847
id1143248,684
id3188247,684
id0008594,887
id0503007,684
id3731320,887
id1026385,684
id1302728,1071
id2798027,887
id3676485,887
id3154443,684
id0054539,684
id1134633,684
id3099184,684
id2877854,2226
id2667072,887
id0062719,887
id3339435,2154
id0558008,1072
id1997153,2154
id0252620,887
id3549398,887
id0693666,887
id0736945,684
id3024406,887
id1155368,684
id2191274,1428
id2365636,887
id0703173,887
id1957212,887
id3260742,684
id2528633,684
id1629404,684
id0163600,887
id3144392,684
id1160039,684
id0705794,887
id1144156,887
id1908656,887
id2953314,887
id0940908,684
id3985264,3307
id0495814,684
id3628065,887
id2154049,887
id0340239,1082
id0014632,684
id1876013,684
id1847575,887
id1600923,887
id3802495,684
id2046899,887
id3183822,887
id0823062,684
id1218555,921
id3959317,684
id1518299,887
id0013999,887
id3663693,887
id0334466,684
id1298341,684
id1784350,684
id0859269,684
id3592444,2226
id2710590,684
id1918756,684
id0640842,2814
id3491205,921
id1276458,684
id3636980,684
id2084482,2014
id1386758,684
id1201846,684
id1626909,887
id2625312,887
id2364111,684
id2885617,1082
id1248467,684
id2509219,684
id3985115,684
id3154810,684
id0163866,887
id2868500,887
id1414392,1428
id3026892,684
id3596586,684
id1120482,921
id3286493,887
id0622719,684
id1148328,887
id1221953,684
id0983400,684
id1203685,887
id2478932,887
id1055167,2154
id2175397,887
id1361555,887
id2178695,2014
id3695749,887
id1625047,1082
id0555904,1082
id1462646,684
id2331422,887
id0772929,887
id0952409,2676
id3131226,684
id3253941,684
id2389441,684
id3704992,684
id1192751,1765
id2342600,1082
id1055581,684
id2458642,887
id1893634,887
id1308858,887
id2362736,921
id2470578,684
id1120860,887
id2772253,684
id0731997,887
id2119737,684
id2911594,887
id0321978,684
id0203597,887
id1778834,684
id3172078,684
id3131334,684
id3874162,684
id1777570,684
id2717704,887
id1265764,887
id1338565,684
id1757631,614
id2940797,887
id0154511,684
id2245581,887
id3446336,684
id3335211,684
id1194384,887
id2102947,684
id2145039,887
id3815208,887
id3517971,887
id1539220,1072
id3800985,887
id1896526,887
id3323970,887
id0142097,1082
id2213225,887
id2043441,887
id2644120,684
id3207827,1428
id0734313,684
id0434626,684
id3079984,684
id1594767,684
id2475126,684
id1471988,887
id3990211,887
id2779737,684
id3091641,887
id1435326,887
id1008484,684
id2754718,684
id1804017,694
id0761222,1404
id0431383,887
id1041616,887
id1494791,887
id2513539,887
id0587774,887
id0255829,1072
id2217405,684
id0618025,887
id0928921,887
id3337593,684
id1752985,887
id0062180,684
id0722213,684
id2864608,887
id0706220,887
id3355065,921
id1516623,684
id1687792,921
id0804322,2468
id3497772,684
id3274497,684
id1481267,684
id2001847,859
id0134570,887
id2687587,1082
id2803855,887
id1177025,684
id1525596,887
id1149593,1362
id0021107,684
id0435744,887
id3936483,694
id3596189,887
id2181085,684
id1092716,684
id2060155,3307
id3828920,2572
id0145678,684
id1856533,887
id0166137,887
id0112292,1082
id2370322,887
id0462752,887
id2675396,684
id2797296,1082
id0401540,684
id0603497,684
id2433347,684
id2548174,887
id0077560,684
id2282917,887
id2922498,887
id2350570,887
id2281478,1925
id1183425,921
id3384360,887
id3670176,684
id3015799,921
id3354933,1428
id3629944,887
id1888480,1071
id0974381,2465
id1576629,1072
id1978752,887
id1854821,1775
id1616835,1501
id3147488,3307
id1120150,921
id0596697,684
id3198116,887
id1075831,684
id1646666,684
id0593994,684
id1994650,887
id3126887,887
id2111515,887
id2444691,684
id3152601,887
id2487020,921
id0677639,887
id1601278,887
id0719000,684
id3074677,684
id2382719,887
id3856995,684
id0477451,684
id1770802,1775
id3333990,1082
id3262788,684
id3995293,887
id2938784,887
id3011106,684
id2662477,887
id1406799,684
id1357679,887
id1106510,887
id3763689,887
id2492058,684
id3776153,684
id3637625,887
id3345897,887
id3028405,684
id2510730,684
id2009052,887
id3174287,887
id1873683,1428
id2291521,684
id2036591,887
id0553584,1082
id0319455,887
id0191447,887
id0958976,684
id0770768,900
id0749419,684
id0266567,887
id0333052,887
id2263943,684
id0719449,887
id1012814,887
id2583698,887
id0154684,887
id2356233,887
id3681644,684
id1078884,921
id1886882,684
id3579008,1501
id0082626,684
id0832865,921
id2516983,1775
id1014051,887
id2459616,887
id1149177,1082
id0427030,2614
id0235632,793
id0283992,887
id2438590,2154
id3833179,887
id0305777,887
id3058973,684
id3390916,921
id1575335,887
id1959103,1082
id1703936,684
id0683935,887
id0338669,1428
id3902210,684
id3586715,1428
id3539954,684
id0954392,684
id0415917,684
id0625613,887
id2833188,684
id1348302,887
id0507108,887
id2177684,684
id1610091,684
id2868962,684
id2903607,684
id0082028,684
id1897779,684
id3584844,887
id1686074,887
id1531832,684
id0901764,887
id1174688,684
id3784427,1501
id0061294,684
id1275485,684
id1806109,887
id3109445,684
id3490039,2154
id0832962,887
id0051264,887
id2835751,2914
id3633473,887
id3388090,684
id1455454,887
id1043059,684
id1285887,887
id2307225,887
id2997158,887
id2461293,543
id1848394,887
id0247560,2599
id3669315,887
id0421853,887
id2927957,684
id0343985,887
id1649549,921
id2442343,684
id0445886,684
id2616673,684
id2602759,887
id0295294,921
id0120582,684
id3142999,1082
id0497532,887
id0094874,684
id0056644,887
id1417396,887
id2609551,921
id1583088,887
id1992445,1925
id0877888,2154
id2318480,684
id0250719,887
id2786374,887
id1919022,694
id1196952,887
id1659134,887
id2698916,684
id2427154,684
id2075405,887
id3873825,684
id1874248,3062
id3725562,887
id3255797,684
id3896257,684
id3008876,684
id3146400,684
id1781625,887
id1470829,887
id0010746,684
id2370790,887
id2995886,684
id1362930,887
id1774241,921
id1285303,887
id3703044,684
id0485182,1404
id2452344,1082
id2788332,1082
id0112338,1082
id0548765,684
id3262216,921
id3349957,684
id0365841,684
id1127733,1082
id2112455,887
id1793931,887
id0957542,887
id1409009,684
id3900888,684
id1070094,684
id2338936,684
id2539196,887
id2936932,887
id3012565,684
id0567720,3062
id2591008,887
id1840148,887
id2960006,887
id2656732,887
id1741147,684
id0404218,684
id0787336,887
id0855978,684
id1654622,684
id3142338,684
id2529504,887
id1800662,2022
id1410795,887
id2144468,887
id0287681,2154
id3818979,684
id0219679,887
id1925188,887
id2424841,887
id2413868,1362
id2584169,2814
id1364363,684
id0063961,887
id3787055,921
id2389709,684
id0447602,887
id1500874,887
id3547562,684
id0507961,2388
id2803544,887
id3692263,684
id0005397,684
id0106402,684
id2517532,887
id3196747,841
id0021848,1775
id0790064,887
id0254235,887
id0011363,684
id2612843,684
id2452374,887
id2659900,887
id2693280,684
id0693992,684
id2932324,2323
id1234315,887
id1130512,684
id0976836,684
id3143104,684
id2393425,684
id0651829,2014
id3528459,887
id3330157,887
id1066313,900
id3788444,684
id3278496,887
id0475552,684
id1804436,887
id1190717,887
id3534647,887
id1326601,887
id3569005,887
id0482128,684
id2725858,684
id0906387,684
id3977306,684
id0309832,887
id2158171,684
id0592677,684
id3394356,684
id3222856,684
id1961285,887
id3126898,887
id0368588,684
id1501177,684
id3268398,1082
id3659347,887
id3200195,887
id3015926,684
id1240267,887
id3013424,887
id2417381,1082
id3228645,887
id1769219,887
id0188262,887
id3923318,887
id2109101,2014
id0343144,2154
id2728560,684
id2220933,887
id1898770,887
id2980604,887
id2657175,887
id1337141,887
id1607112,887
id0307591,1584
id2483843,1387
id2747081,684
id0475612,2014
id2416480,887
id1356770,684
id2461796,684
id1953394,887
id0364789,887
id2144170,887
id2313423,2014
id0055051,1567
id0586582,887
id0168612,3117
id3280051,887
id3491160,1082
id3910734,684
id2713165,684
id0974069,3062
id3176466,684
id2931173,684
id0289539,887
id0035983,921
id2406781,684
id0529230,684
id1649779,887
id2393798,906
id3215090,684
id2822773,684
id0785662,684
id2568389,684
id3271051,2388
id3601770,887
id0601985,1082
id2221946,684
id2636449,684
id0195401,887
id3731179,684
id3459889,887
id1857450,887
id1041637,887
id0072941,887
id2003477,887
id0960404,1387
id0093349,684
id1932621,887
id0581827,887
id3577222,1802
id2085981,1428
id1312354,684
id3684744,2814
id1992688,887
id0827609,887
id0014082,684
id2279182,887
id0258153,684
id1055461,1501
id2985092,684
id2907613,684
id1040995,684
id2116886,684
id1435923,887
id1341645,2465
id3697262,684
id1875366,684
id2704789,1923
id0839264,684
id0970111,887
id0178123,887
id1265906,684
id3877205,887
id1946303,887
id0445204,684
id0502663,684
id1398579,1923
id0635990,887
id2145007,921
id2598077,2769
id3730621,1352
id3258884,1082
id2660676,887
id1433387,887
id3073819,1409
id0239223,2465
id2687542,2465
id1846076,887
id2385749,2882
id2367466,887
id2881109,684
id1406391,2572
id1989935,684
id1621380,1775
id1765821,1409
id1490590,684
id1105998,1060
id2330213,887
id2903462,1925
id0138617,684
id3267392,2491
id2338526,887
id2016617,1404
id1601315,684
id3583670,2316
id1637423,684
id0527445,887
id0323824,921
id2411321,1352
id3799682,684
id1844340,887
id1000441,1082
id0140655,1406
id3073309,684
id1057337,841
id0353065,2316
id0396148,614
id2352079,1060
id1814652,684
id0789423,1060
id2332659,1404
id3348244,1071
id3259492,887
id2212482,1404
id1597819,887
id2324311,684
id1052839,684
id2648630,684
id0583204,684
id2974408,684
id0647872,887
id2470152,684
id3585711,694
id2145387,694
id3010779,887
id3111332,887
id1459442,1584
id3937395,684
id0296069,887
id0304113,684
id3187007,684
id2761666,887
id0014927,684
id1285038,684
id3442195,887
id2905691,887
id1220537,1071
id2583547,887
id0540572,684
id3873140,887
id0936123,887
id0955096,684
id1933359,887
id0366797,684
id2056189,1082
id3710606,684
id2499168,887
id2277022,684
id2197229,684
id2800955,684
id3898222,887
id2553312,841
id1520225,887
id1188361,684
id2833940,684
id1582646,684
id2965955,684
id3582037,887
id3993710,684
id3494975,684
id1013222,684
id3894099,1082
id3864578,1060
id3757970,684
id1231654,1802
id3112193,694
id1742897,1082
id1361533,684
id0094180,1082
id1752925,1406
id1345584,887
id1320713,2154
id0834695,1387
id0694398,1082
id3094272,1406
id3002572,684
id1166011,1404
id0120581,684
id0113883,684
id1781083,887
id1511270,887
id3726476,684
id0560983,887
id2761181,684
id1249131,1387
id2067088,684
id2778821,887
id3518819,887
id2749972,684
id3268876,887
id0202945,684
id3230758,1071
id3323634,887
id1443784,684
id1133203,887
id3794467,1406
id1676063,887
id0664787,684
id2310313,1416
id3173195,684
id2395144,684
id3173234,1925
id1401970,1775
id0437207,1082
id1560777,887
id2213961,887
id1864448,2388
id0911639,1082
id2809410,1406
id1923210,887
id3381899,887
id2870306,684
id0729982,887
id3247038,684
id1729425,614
id0027886,841
id1238537,1428
id0737884,1925
id0017301,887
id3386092,684
id0672966,684
id2772936,887
id2868122,1802
id3455727,684
id3244248,1802
id3794228,887
id2520616,887
id2978712,887
id1665638,921
id3562751,921
id1910666,887
id1239967,887
id2611704,2814
id0365729,887
id0073245,887
id3523206,887
id0278166,684
id2097111,2154
id1111091,887
id3600984,3117
id0127631,887
id3850883,684
id2284069,887
id1669932,1291
id0985224,2814
id0183355,1082
id3721230,684
id3648148,887
id0065965,684
id0949884,2814
id3392742,684
id2589778,887
id3270329,684
id2049879,1802
id2528449,887
id3237044,684
id2272236,684
id2305648,1534
id1649446,3117
id1854848,1428
id3871247,684
id2046910,684
id2904287,1802
id2150009,1082
id1083158,684
id1901709,887
id3408707,1925
id3812462,887
id1686350,1071
id0382291,1406
id0913630,684
id2172289,887
id2240127,1071
id3875659,887
id0924339,684
id2191246,684
id3807853,887
id0496851,684
id0042577,684
id2785376,887
id0247721,887
id1953231,887
id3510718,684
id3978879,921
id0991331,887
id1316595,2226
id2983547,887
id0414677,2544
id0745890,887
id0051633,887
id0634803,2814
id3916804,887
id2933546,887
id0592311,684
id2968255,684
id2102110,543
id0559711,3590
id2029136,684
id2490559,684
id2484453,1579
id1799777,887
id1868011,887
id2623737,887
id1600515,684
id1975129,684
id2506417,887
id1535825,614
id2124586,887
id2405695,1501
id2688304,2022
id3493117,2154
id3053908,1387
id1570765,887
id1385733,2572
id0814704,887
id3393423,1082
id2786130,684
id0195092,684
id2023028,684
id3962076,887
id0455365,1082
id1074458,887
id2685500,684
id0344405,887
id0880819,684
id0526778,2176
id0445859,887
id3952173,1387
id0665788,684
id2238164,1428
id1711654,1082
id3306455,684
id0340281,694
id0234836,684
id0818473,887
id2603413,887
id0844065,684
id0746584,2388
id0919528,684
id2570322,1925
id1475131,887
id1158627,1406
id3332255,887
id1522822,2699
id3195288,887
id3475391,887
id1450610,887
id0631116,684
id0436446,2821
id2656256,684
id0122704,684
id1226870,684
id0351146,614
id0701541,1584
id3830185,694
id2296807,1082
id2754719,1072
id1661194,887
id3376257,2154
id0227894,694
id0177982,684
id0897041,684
id2066465,841
id0270120,684
id1198263,684
id1565128,887
id1827222,971
id3536141,887
id2692324,887
id3318995,2544
id1544445,684
id0570971,684
id0066968,684
id1690741,684
id0109130,684
id1990431,1428
id2852904,887
id2103749,887
id0124711,684
id3061263,887
id0563193,1428
id0451587,684
id3875745,684
id1990851,887
id2533448,684
id0797745,684
id3314996,1925
id3222954,684
id3207012,887
id0359361,887
id0085324,887
id3917578,684
id0364626,684
id3842865,887
id1360542,2176
id0035441,2145
id2077782,887
id0257486,887
id2134065,684
id0164884,921
id1761634,887
id2150885,887
id2478131,887
id2290151,906
id2710972,1584
id3529396,887
id0902874,887
id2635723,684
id2327592,684
id1864157,684
id3708531,887
id0868730,887
id3691246,1501
id3631660,887
id0984275,684
id3168133,887
id1016250,887
id2796517,684
id2580478,887
id0420310,1082
id2606344,684
id1788301,684
id2224553,684
id2938672,2676
id0510730,887
id2701496,887
id1140214,887
id0705566,684
id2110993,1765
id0107536,887
id2111495,887
id1057607,841
id0745576,684
id1274559,1404
id2927586,921
id2329333,2029
id0351696,684
id3200372,684
id3539159,887
id1886465,921
id3649061,684
id1709855,684
id1696594,887
id2250476,887
id3074876,2154
id3180635,2676
id0320717,859
id2702386,684
id0640567,887
id2027985,684
id2835700,684
id3138920,614
id2859005,887
id2677630,684
id3131445,1082
id2692756,887
id2481089,1406
id2662594,684
id1348126,1404
id2500105,887
id0878627,887
id2920672,887
id2639681,887
id3093705,1082
id1812668,2154
id2228267,1082
id3420011,887
id0270872,1404
id0083953,2154
id2481254,887
id2565826,684
id1914625,684
id3916116,1082
id3475825,684
id2119637,921
id3793409,887
id1245804,1406
id2335520,887
id0868433,694
id0214610,887
id3458247,684
id0835656,684
id0726761,2388
id0854598,887
id0331845,1082
id3447078,887
id1985633,921
id0826855,1387
id2350108,684
id2166960,1082
id2485047,684
id1608855,887
id2453089,1082
id1401162,2014
id2249014,887
id3696880,684
id2209637,684
id1188122,1082
id2568331,2814
id3641992,684
id1524697,684
id1642415,887
id0817948,887
id2979756,887
id3799794,887
id0474693,887
id0146638,900
id1345355,684
id0709688,684
id3712330,684
id3386738,684
id2046570,887
id0624120,887
id2796852,1404
id1448671,684
id3556174,2029
id2520870,684
id3516468,1082
id2651443,887
id1120500,684
id1027049,684
id2929692,887
id2422610,684
id3968363,887
id0445444,2154
id1746649,1925
id0730802,887
id0599698,887
id1557470,887
id3112055,921
id3255840,887
id2758872,887
id0826237,1082
id1147052,684
id3759399,887
id0146512,684
id0735617,921
id1870268,887
id0883359,887
id1454108,887
id1578301,684
id2329898,887
id3132826,684
id2387598,684
id0502354,684
id2671354,887
id3619053,684
id2121425,684
id3035628,684
id0046748,1082
id3764224,971
id3410098,694
id2977376,684
id3680614,2572
id2747214,1362
id3795284,614
id1363374,887
id1914070,1082
id3428259,684
id0601806,1082
id3355482,1428
id1642092,684
id0611674,887
id3234547,887
id1102390,684
id0587406,684
id2066125,684
id0973778,684
id0442589,887
id2094571,1060
id2979724,684
id0293854,684
id1001035,684
id0316524,887
id3186256,887
id3781227,684
id2905310,887
id0373372,1387
id1315092,684
id2652491,887
id3010708,887
id1411040,684
id2722434,684
id0209193,684
id0704529,887
id1036462,1406
id1919354,841
id2380854,887
id2495311,887
id1859016,887
id2002459,887
id0708322,684
id3406939,684
id0129615,887
id1204381,887
id0684194,887
id0264811,887
id1163593,887
id1301577,887
id2856691,614
id1194867,1082
id1360456,684
id3146291,684
id3424678,684
id2962121,1802
id0888347,684
id2037961,887
id0574887,887
id1271951,887
id1347876,1082
id3560060,3117
id0273619,684
id2401688,887
id2839805,684
id3024238,684
id0375897,684
id3470174,887
id2035590,684
id2116003,1082
id2534271,1082
id0624114,887
id1041611,887
id1540452,1406
id2934077,684
id0507670,887
id3438824,887
id2457537,887
id3323778,684
id3502223,1802
id1443531,887
id0438320,684
id2970063,1082
id3652473,1082
id1842816,887
id1206989,1082
id2874695,887
id0952174,887
id2166137,887
id2561432,887
id2209120,684
id2539011,887
id2092628,887
id1676413,2029
id1295055,887
id2276392,684
id2103385,2022
id3099679,684
id1822789,1362
id3334960,684
id0562387,1406
id2705386,684
id0299764,684
id2691613,906
id1712706,1923
id3726753,887
id1559298,887
id0554313,887
id3757391,887
id2255784,1072
id0620830,614
id2116751,684
id0844358,1387
id0858070,684
id1877230,684
id0082291,1584
id0319923,887
id0726171,887
id2666352,684
id2063341,684
id3626598,684
id0742912,684
id0353628,684
id3409056,684
id3888910,887
id1597308,1082
id1563144,684
id1021408,921
id0220866,684
id0572907,3117
id1753695,1060
id1312839,887
id2447966,887
id2505715,887
id3180059,887
id0034974,1584
id2749265,887
id2758600,2154
id1465489,887
id1131218,1352
id2356073,887
id3943650,2226
id0085934,887
id0794316,887
id1269271,887
id0910296,921
id0569407,2614
id3727641,684
id0024428,887
id1393239,1082
id3333277,887
id1023824,694
id0543368,887
id2545565,684
id0273082,684
id2926547,887
id2311744,887
id0410857,684
id0316558,1082
id2972690,684
id2182515,3062
id0852994,1082
id1282460,887
id2450039,3590
id0271750,1082
id2698176,887
id1113591,887
id0723198,887
id2836112,684
id3426976,887
id1825287,684
id2794215,887
id0485893,1082
id3898744,684
id2764423,887
id3406377,684
id2788357,887
id3768649,887
id3974916,684
id1625628,684
id3246679,684
id1052254,1923
id3184720,887
id1067339,887
id1675254,2022
id2655046,684
id3560940,887
id1174296,684
id3732874,684
id0063214,887
id3346119,887
id3738386,684
id0001838,1082
id2319608,684
id2929161,887
id3328775,887
id3420066,887
id1590660,684
id0483201,684
id1686353,684
id0738043,887
id3554447,887
id1774846,684
id0455708,684
id3665722,887
id1598960,887
id1859035,684
id1081669,887
id0330582,887
id0755151,1082
id0005875,887
id3440181,887
id3065245,1082
id2329812,684
id0167336,887
id1535300,887
id3816657,684
id2374980,887
id2227821,684
id3514740,2814
id2996055,887
id1466930,684
id3547101,887
id1568968,887
id1972471,887
id2589480,887
id2917322,887
id3989556,1082
id3374770,684
id1415565,684
id0645358,887
id3496945,2814
id0217030,684
id2539490,684
id0386984,684
id3259075,1082
id3237110,887
id2737818,887
id2290463,684
id1677784,887
id2578520,887
id2718222,887
id2029854,684
id0591509,921
id1596493,887
id0315359,2154
id1872774,887
id0952923,684
id1687022,1082
id3345541,1428
id0323652,684
id2696113,887
id1160526,1925
id1944428,684
id1140153,1775
id1204452,1082
id2879078,887
id2031349,1534
id0083604,887
id3517063,684
id1524286,1082
id3507578,684
id0401927,684
id3848827,684
id0738105,684
id3622483,684
id3333274,887
id3012208,2154
id3799005,1362
id3735290,3590
id1423311,887
id1492062,2154
id2581534,2154
id0785912,684
id2851507,2154
id2722844,684
id0647307,921
id2949313,887
id0404071,887
id2379173,684
id3737333,684
id0244389,684
id1809523,3062
id3513076,2316
id1723205,887
id0421611,684
id2588316,887
id2733655,684
id2922509,887
id1868722,887
id3366999,921
id1678569,887
id1715705,684
id3815398,684
id0522420,684
id1658325,1406
id3453196,887
id3807662,887
id3298493,887
id1177958,1082
id0944447,684
id3522298,684
id0655270,684
id2875891,887
id0471847,684
id1875463,921
id3010332,1082
id0628949,921
id2708630,684
id2799205,1428
id0399009,1082
id3889782,2814
id0148835,921
id1376297,684
id2592216,3293
id2107909,684
id1231414,684
id1092405,684
id0481989,684
id0502401,921
id3118799,1082
id2588056,1352
id0536380,684
id0072786,887
id3986016,684
id0941185,684
id3356233,684
id0489449,841
id1224087,684
id0813658,887
id3152169,887
id3160896,3062
id0714497,1082
id3600683,684
id3118546,887
id0213468,684
id1886607,1501
id1694093,2814
id2080700,684
id3831621,684
id3773593,887
id3490096,887
id3301159,887
id1566010,684
id0996257,684
id0331973,887
id0755923,887
id3901619,684
id1812600,841
id0641073,1071
id2513327,1082
id0992598,887
id2581969,684
id0842501,887
id0292803,887
id1785987,971
id1874974,684
id3368062,887
id1624281,684
id1118683,684
id0892496,1923
id0739249,684
id1795794,887
id1474657,684
id2456676,2814
id0337363,1584
id0877085,1387
id3901571,887
id2810131,887
id0652635,887
id3720846,887
id2288540,887
id3542670,684
id2816226,684
id1296076,2388
id0609430,1965
id1386545,684
id0493840,887
id3789850,684
id1496090,1082
id2123613,1082
id2936421,887
id0222839,887
id0632941,887
id2505935,887
id2914177,887
id2297568,887
id2213433,684
id2325964,887
id2044688,887
id1254980,684
id3227487,684
id3359119,887
id1940756,684
id2440451,887
id2351464,1082
id2834109,3782
id3467553,684
id1213071,1387
id0578537,684
id1537332,887
id3265192,684
id0484162,887
id2041863,684
id0438733,887
id0832588,1082
id0183773,684
id0024915,887
id2909402,887
id3658312,887
id3952978,887
id0768700,684
id0540149,887
id1814921,684
id2892550,684
id3607391,684
id1298806,921
id2045577,887
id1007741,1082
id2050945,887
id3128318,887
id1456047,887
id0422097,887
id0984051,887
id2575035,887
id1384143,887
id1240826,684
id3503379,887
id1923221,921
id3333373,684
id3890661,684
id3058092,887
id0589682,684
id2742323,684
id0939768,887
id0003601,1082
id1371566,887
id3420326,887
id3222493,1071
id1314966,684
id2020751,684
id0370578,684
id2986683,887
id3931893,887
id3147993,921
id1391723,887
id3795354,684
id1535920,887
id3995423,887
id1115127,684
id3074344,614
id2036046,2226
id2690692,684
id0855460,1082
id3512356,887
id2438691,887
id3825147,684
id3446819,887
id3764506,1082
id2186907,887
id2891373,921
id0936909,859
id0344683,684
id0295405,684
id1269610,684
id1140401,1072
id1470811,887
id2906193,684
id3597859,684
id0398215,684
id2626627,1501
id1983737,887
id1832052,887
id3253056,887
id1266014,684
id3403995,684
id0731206,887
id3482663,1082
id2430844,887
id2610468,684
id3353373,684
id2061222,887
id0403479,887
id2437671,684
id2111034,1082
id2050815,900
id3595850,887
id2747169,887
id2360266,614
id3860556,921
id2616859,1925
id3351996,684
id3104325,684
id2904660,1082
id1456706,1775
id2588847,684
id3397580,3293
id1815923,684
id2617259,684
id1581749,684
id1782623,887
id0430407,921
id1494156,1082
id0003013,1082
id3080762,887
id1681025,887
id1307215,684
id2907809,684
id3807630,684
id1650366,887
id3795855,2154
id3193653,2388
id1526344,887
id3134484,887
id2831101,684
id3200842,684
id0117123,887
id2893321,887
id2100251,684
id2042529,684
id3181337,684
id2549245,887
id1672922,2144
id2962870,887
id1824686,2022
id1971652,887
id0777797,2154
id3534672,1060
id2527447,2154
id3910495,684
id2198258,887
id1179275,887
